comentario;nota;data
Fui no Jardim Botânico numa manhã com céu nublado, porém não peguei chuva. Não deixa de ser lindo, consegui tirar fotos lindas. E também recomendo a cafeteria, possui preços justos.Porém, espero um dia poder voltar com um dia aberto.;5.0;jun de 2022
Lugar lindo em meio a uma grande cidade, bem arborizada, ruas largas. O Jardim Botânico é uma obra ao ar livre para aproveitar com todo tempo do mundo!;5.0;abr de 2022
Cartão Postal da cidade, o jardim é no estilo francês, e a estufa é o local mais visitado do jardim botânico.Ótimo local para visitar, ou fazer um piquenique.O parque também possui um café escola, onde você pode apreciar um bom café.;5.0;mai de 2022
Que lugar paradisíaco, cheio vida, com aves, árvores 🌳, colorido deslumbrante. Vale a pena uma caminhada, e principalmente no período em que fomos, com clima ameno, nem muito frio, nem quente.Desfrute do ar puro e das belezas do lugar. ;5.0;set de 2021
Que lugar lindo, tinha muita vontade de conhecer e as minhas expectativas foram atendidas. Amei a visita.;5.0;mai de 2022
Lugar lindo, realizei um sonho! Estrutura ótima, lugar extremamente limpo.Possui lanchonete na entrada com almoço, lojinha de souvenirs e uma cafeteria. Possui estacionamento.;5.0;mai de 2022
Legal mais espera mais, nas fotos parece maior do que realmente é , prefiro ir em outros parques, ok;4.0;mai de 2022
O parque é muito bonito para um passeio e tirar umas belas fotos.Fiz uma visita durante um passeio com o ônibus turismo, mas poderia ficar bem mais tempo neste lugar que é lindo.;5.0;mai de 2022
Sempre é maravilhoso! Lugar é paz e descanso,  onde famílias vão passear e fazer picnic, lugar para repor as energias, um passeio super agradável!;5.0;mai de 2022
Local: Jardim Botânico @jardimbotanicocuritiba #jardimbotanicocuritiba @jardimbotaniccwb @jardimbotanicocuritiba_Data: 23-7-21Minha Experiência: É o #cartãopostal de Curitiba um local bem amplo, só estacionamento é pequeno. Um grande gramado e no corredor que leva até a #estufa é lindo pois estão cheios de flores. E a disputa para tirar aquela foto. No dia que fomos, ainda estava impedido de entrar dentro da estufa por causa da pandemia. E uma nova disputa para tirar aquela #selfie Ao lado tem um café, onde te da em túnel cheio de flores que passa atrás da estufa. Mas o #parque tem espaço para caminhar, confraternizar com as pessoas. O bom desta capital que tem vários parques, praças, áreas verdes. #parabéns Curitiba.Infra Estrutura: muito boa@visit.curitiba @dicasdecuritiba @curitiba @oquefazeremcuritiba #nota10 #curitiba #curitibapontosturisticos #superrecomento #ecoturismo #turismo #amoviajar #pontoturistico #natureza #caminhada #aventura #turistando #natural #turist #ecoturismo #ecotourism #trekking #walking #turistpoint #naturalturism #photo #foto #selfie #photografy #travelfotografy #travel #naturephotografy;5.0;jul de 2021
O local é bastante bonito, dentro da estufa se apresenta grande variedade de flora nativa da região do estado do Paraná, o local é grande, mas não tem muito o que se ver além do Jardim e da estufa em si, possue um lago com tartaruga e você pode encontrar muitos pássaros no local, é um lugar tranquilo para descansar depois de um dia cheio, possue um centro de informações ao turista no qual fomos muito bem atendidos. Possue também loja de souvenirs porém com preços muito altos não recomendo comprarem lá dentro e sim em outros lugares, mas recomendo bastante conhecer esse cartão postal da cidade, ainda mais sendo gratuito ao contrário de atrativos como a Ópera de Arame que justamente não fomos porque era pago.;5.0;abr de 2022
Lugar maravilhosoCom certeza ponto obrigatório pra quem vai a Curitiba!!Paisagens maravilhosas pra fotos e recordações!!Fui em um dia de sol e estava maravilhoso harmonizando tempo bom e ambiente!!Eles estão em reforma ,mas nada que estrague o passeio!!Não deixe de ir…Ahhh a noite a estufa fica iluminada!!Vale o registro fotográfico;5.0;abr de 2022
Parque muito bonito e diferenciado, rende fotos únicas. Limpeza do local no geral é bem eficaz, apesar do lago estar com água verde ( tinha um peixe morrendo ).A experiência se torna um pouco ruim no sentido de estrutura do parque ( que aliás, parece ser um problema comum de todos os parques de Curitiba que visitei ). O principal deles é a falta de banheiros. Aqui em SP pelo menos estamos acostumados com parques que possuem banheiros. No Jd. Botânico de Curitiba é bem difícil de achar um, em se tratando de um lugar enorme e com crianças ou idosos, isso sera um grande problema pra vc. E o local ainda conta com uma lanchonete que cobra 5 reais pelo uso do banheiro( que estava imundo )....Outra coisa ruim, é a falta de bancos/assentos pelo parque, simplesmente não existem...nunca tinha visto um parque sem bancos...vc anda quilômetros e não pode se sentar pra descanso.Resumindo, é um belíssimo parque visualmente, a construção metálica cartão postal de Curitiba já valem o passeio...mas de resto... é um espaço verde enorme bonito que precisa de melhorias....;3.0;abr de 2022
Boa tarde, Fui passar o Feriado de Tiradentes, em Curitiba e ameiiiii….Eu e minha filha de 13 anos, Fomos conhecer o Famoso Jardim Botânico e ficamos Encantadas…Que Lugar Lindooooo pra quem AMA Tirar Fotos 😁😁😁,  Passeio Imperdível…Fomos nesse Sábado (23/04/2022). Vale a Visita…Abraço à todos Leitores…Claudia Oliveira D (São Paulo/Guarulhos.;5.0;abr de 2022
Lugar muito bonito, com belo jardim, boa estrutura, causa uma proximidade com plantas e árvores nativas da mata atlântica.;5.0;abr de 2022
Muito bonito mesmo. Vale  a  pena conhecer.Precisam disponibilizar mais banheiros para o público, só tinha um bem longe.;4.0;abr de 2022
O Jardim Botânico de Curitiba se destaca pela estufa de três cúpulas existentes no lugar. Pena que a maioria das pessoas pensem mais em selfies do que apreciar a exuberância do espaço. ;4.0;abr de 2022
Lugar lindo, limpo e organizado. Lugar para ter contato com muitas flores, fazer fotos e descansar observado a beleza do jardim.;5.0;jan de 2022
Lugar lindo, gostoso para passar uma tarde com a família descansando e relaxando em meio a natureza, além de render belas fotos!;5.0;set de 2021
Que lugar maravilhoso, magnifico, para quem ama natureza há muito o que se apreciar, e também um bom local para fazer um piquenique, relaxar ou apenas fazer uma boa caminhada.Um jardim mais lindo do que o outro, flores maravilhosas;5.0;mar de 2022
Fui ao jardim botânico e o mesmo é muito bonito para quem aprecia a natureza. Recomendo ir logo de manhã para não pegar o parque cheio.;4.0;abr de 2022
Lugar incrível para passear finais de semana. Sempre florido, limpeza e organização excelente. Local para alimentação, amplos espaços para brincadeira com pets e filhos. ;5.0;abr de 2022
Local muito limpo e bem organizado.Percebi que maioria das pessoas vão para tirar fotos, mas é um local para se contemplar e curtir a natureza.Parque aberto, gratuito e seguro.Andamos um pouco pelo parque e curtimos bastante.;5.0;abr de 2022
Bem cuidado limpo bonito a música tocada onde tem as plantas de todas as regiões   achei as escadas perigosa para subir e descer tinha muita gente de idade que não teve acesso;3.0;abr de 2022
O parque é bonito, amplo e convidativo. Possui paisagens bem diferentes com todo tipo de planta e flores, mostrando uma parte da natureza de modo belíssimo.;5.0;mar de 2022
Lugar sensacional, ótima estrutura, bom para passeios, fotografias, ambiente muito aconchegante, vale a pena conhecer.;5.0;mai de 2021
Ridículo não poder levar pet junto. Só falta proibir entrada de criança.  Não  entendo o mal que pode fazer um pet na coleira cuidado pelo seu tutor.;1.0;abr de 2022
Um lugar muito bem pensado e belo. Traz muitas cores, experiências e sensações. As lojinhas de souvenires são uma graça, super aconselho. O túnel das quatro estações é lindo;5.0;abr de 2022
Lindo em todas as estações do ano! Gigante, com pista de bike e skate, jardim de flores, experiencia sensorial, lago com carpas, patos e muitas tartarugas, exposições... vá com tempo e tenis para caminhar bastante!;5.0;mar de 2022
Lugar lindo para fazer uma passeio relaxante com amigos ou família, muito bem cuidado com vistas lindas para tirar ótimas fotos.;5.0;mar de 2022
Melhorias em sanitários e bancos para descanso que não existe no referido parque. Parte de limpeza e organização muito boa no geral.;3.0;mar de 2022
Jardim lindo,  magnífico estufa em vidro, ponto turístico mais conhecido de Curitiba, o acesso é gratuito, ótimo passeio para família, casal … excelente para fotos de book de casamento ou debutantes.;4.0;mar de 2022
Parque bom, muito lindo, achei que faltas lugares para sentar e falta sanitários, tem somente um sanitário em uma lanchonete, bem constrangedor.;3.0;mar de 2022
O Jardim Botânico é realmente o cartão postal de Curitiba. Lugar muito bem cuidado, sob todos os aspectos, com ênfase especial ao paisagismo. A entrada é gratuita, no entanto, o estacionamento que é público, também é pago. O Estacionamento é operado pela Urbs, o espaço tem vagas de duas horas e funciona durante todo o período de abertura do Jardim Botânico, das 6h às 18h. A ativação do cartão de estacionamento, assim como nas vagas das ruas da cidade, é feita por aplicativo. Caso use o estacionamento, não esqueça de acessar o aplicativo e ativar os créditos, caso contrário, haverá autuação pela Setran. Existe logo na entrada do parque uma lanchonete, cujo consumo de produtos da mesma a partir de R$ 15,00 te dará 1 hora de estacionamento. Os dados do seu veículo, são lançados no aplicativo pelos caixas do estabelecimento, gerando o seu desconto. Dúvidas sobre o sistema, busque informações e  instale o aplicativo Estar Digital no seu  celular, que é o aplicativo oficial da Urbs de Curitiba.;4.0;mar de 2022
Impressionante como ainda existe um lugar tão lindo e bem preservado no Brasil.  A impressão que tive é que estava em outro país, pois tudo é muito bem cuidado.;5.0;mar de 2022
Ótimo lugar para visitar em Curitiba. Possui uma boa coleção de plantas tropicais. Lindos jardins e espaço amplo. Possui estacionamento pago. Existe ainda no lugar para lanche e almoço. Dentro do parque e uma cafeteria junto das estufas. Ao redor poucas vagas de estacionamento na rua. O lugar vale a visita se você estiver em Curitiba.;5.0;mar de 2022
Com certeza esse é um local indispensável em sua visita à Curitiba.A beleza e conservação do local é exuberante, muito bom para caminhar e conhecer algumas espécies da flora local, a única coisa chata é que algumas partes do jardim estavam inacessíveis devido estar em reforma, mas não me afetou.A única coisa é que o local, pelo que percebi, não tem boas opções de comida e bebida para poder passar mais tempo ali.;4.0;mar de 2022
"Lindo lugar, muito bem planejado e administrado. Não a toa é um dos locais mais visitados de Curitiba, uma cidade famosa por seus amplos e agradáveis espaços abertos dentro de sua área urbana. O Jardim Botânico de Curitiba foi inaugurado no início da década de 1990 e o reino vegetal obviamente que é o seu ""carro chefe"". É uma área ampla, ideal para uma visita calma e demorada, quase contemplativa. Rende certamente ótimos ângulos para fotos. O acesso ao local é gratuito e recomenda-se hidratação e filtro solar se a visita for em algum dia quente, pois conhecer tudo rende uma boa caminhada. As estruturas que se destacam são a estufa e o Espaço Cultural que a circunda, mas o largo logo a frente em que está instalado o jardim é uma das paisagens mais bonitas da cidade. Vale muito a visita.";4.0;nov de 2021
Tudo lindo, impecável, mas sem elevador para cadeirante conhecer a parte superior e ter a vista de cima (das passarelas). ;5.0;mar de 2022
Chamou atenção o cuidado com as floreiras, a limpeza dos caminhos, porém existem partes em que a grama está detonada merecendo um cuidado melhor ou uma proibição de passagem. `Poderia também haver um espaço melhor e/ou melhor para alimentação.;4.0;fev de 2022
O local é muito bonito, ótimo para tirar fotos, um passei relaxante, uma observação importante é que o estacionamento é fiscalizado pela prefeitura, ou vc baixa o app ou compra na loja que tem na entrada, direto no caixa. Ter cuidado com as valetas próximas aos canteiros, é fácil ocorrer um acidente.;5.0;mar de 2022
Muito bem cuidado. Vale demais a visita, um dos principais cartões postais da cidade, mostra como Curitiba é bem cuidado e limpa, além de que dá gosto de ver a quantidade de árvores e flores que estão espalhadas. Passagem indispensável!!!;5.0;fev de 2022
